"OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","BF14_2dpf_L","BF14_2dpf_W","BF14_4dpf_L","BF14_4dpf_W","BF14_6dpf_L","BF14_6dpf_W","BF18_2dpf_L","BF18_2dpf_W","BF18_4dpf_L","BF18_4dpf_W","BF18_6dpf_L","BF18_6dpf_W","BHS18_2dpf_L","BS14_2dpf_L","BS14_4dpf_L","BS14_4dpf_W","BS14_6dpf_W","BS18_2dpf_W","BS18_4dpf_L","BS18_4dpf_W","BS18_6dpf_L","BTS14_2dpf_W","HF14_2dpf_L","HF14_2dpf_W","HF14_4dpf_L","HF14_4dpf_W","HF14_6dpf_L","HF14_6dpf_W","HF18_2dpf_L","HF18_2dpf_W","HF18_4dpf_L","HF18_4dpf_W","HF18_6dpf_L","HF18_6dpf_W","HS14_2dpf_L","HS14_2dpf_W","HS14_4dpf_L","HS14_4dpf_W","HS14_6dpf_L","HS14_6dpf_W","HS18_2dpf_W","HS18_4dpf_L","HS18_4dpf_W","HS18_6dpf_L","HS18_6dpf_W","TF14_2dpf_L","TF14_2dpf_W","TF14_4dpf_L","TF14_4dpf_W","TF14_6dpf_L","TF14_6dpf_W","TF18_2dpf_L","TF18_2dpf_W","TF18_4dpf_L","TF18_4dpf_W","TF18_6dpf_L","TF18_6dpf_W","TS14_4dpf_L","TS14_4dpf_W","TS14_6dpf_L","TS14_6dpf_W","TS18_2dpf_L","TS18_2dpf_W","TS18_4dpf_L","TS18_4dpf_W","TS18_6dpf_L","TS18_6dpf_W"
"0d57780e1d93253c69d52c97e9b40d2b","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","Methyloceanibacter",NA,23,0,0,0,3,0,1,0,0,3,12,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9db58eaa8a7a9c5d268861f0214cb4ef","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA,8,0,0,3,4,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5bae0d48a86814e32609dcb480f1869c","d__Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","PS1_clade","PS1_clade",NA,42,0,0,0,15,16,6,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,7,44,0,15,2,4,10,0,0,19,2,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"eab128b954f889c24af61dc9421e6e4c","d__Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Mf105b01",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,5,0,0,4,5,8,0,5,0,8,6
"2f228063113d7e2df825321e2f0cbecf","d__Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Tepidicaulis",NA,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b235834f6a9e8ed2434db9b520e51c50","d__Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"046af1bc8b019a257d70fb7a477ccc5a","d__Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Endobacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"8d0d80c6ef48628bcc902ed0d970bf26","d__Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"62645d40fe34a1f4c7c69d4cdbf9c3b9","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Kiloniella",NA,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7655523538cb03bd793dd4a09ab6d0a","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","Aestuariispira",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c496db42a2783f676f29cbd92674851a","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","Terasakiella",NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"faba8ed2616bca12477d3f8551e0dbee","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","uncultured",NA,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"e0c4dd59b6f6648871b54f8bd9f4a2f0","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Tistlia",NA,0,2,2,1,0,1,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,4,7,0,0,0,2,0,0,0,0,0,0
"0564bf77e0e56015902cfdac700c6718","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Pelagibius",NA,14,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1b5544478266837bfc14c1b64bc083f","d__Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured",NA,0,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"921a2c6890aa79f0e5950f1cbcd8cad4","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Thalassospira",NA,47,86,34,96,25,52,227,118,203,141,75,87,9,0,13,10,3,22,75,23,28,3,47,87,3,20,0,9,115,113,39,29,19,71,0,79,0,0,0,11,56,127,68,152,56,74,93,6,12,3,9,59,60,20,4,34,17,0,4,9,11,2,4,39,36,5,6
"405e821f6a704233bdb9d28e2d6568df","d__Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","Nisaea",NA,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"faaba7f777705d34f46ae6a3227dc35b","d__Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","uncultured","uncultured",NA,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4fe86b7f45fb2c5f3782a56f0d7e7c41","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","AB1","AB1",NA,92,25,9,71,16,15,76,34,0,54,9,20,0,0,0,0,0,6,0,0,9,0,7,22,13,26,5,7,32,17,12,25,0,4,0,26,0,0,0,0,2,0,0,0,2,38,6,2,34,0,4,15,16,2,8,3,0,0,0,0,0,0,0,0,0,0,3
"31e2e69cc176e3b8df42e1de9ee92abf","d__Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Candidatus_Alysiosphaera",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fad45bf97f12195eaf627c99e09ec031","d__Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","uncultured",NA,0,0,0,4,28,5,18,0,12,5,50,30,0,0,0,0,0,0,0,0,86,0,0,0,12,0,131,3,1,0,10,1,41,33,0,0,0,0,0,0,0,0,0,11,8,3,0,5,3,38,2,0,0,0,0,32,11,0,0,0,13,0,0,10,2,21,4
"f9157a864ac4ee0cc1830ef0e0078122","d__Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Candidatus_Captivus",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3889f7fb5eac2172256fe912315053c8","d__Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","EF100-94H03","EF100-94H03",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23f4b06e407071a834120dc4e715925c","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus_Megaira",NA,0,0,9,0,9,0,1,0,0,0,40,0,120,0,0,0,0,0,0,0,33,0,9,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,84,6,0,0,0,0,24,0,0,0,1,0,6,0,0,0,27,0,0,0,0,0,0,0
"50e7a283442bbff8c08eebf07fea6ba5","d__Bacteria","Myxococcota","Polyangia","Blfdi19","Blfdi19","Blfdi19",NA,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4aaf6528f1505786faedfb7ecb9ea16a","d__Bacteria","Proteobacteria","Alphaproteobacteria","Holosporales","Holosporaceae","uncultured",NA,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"c6000a087107a3d94bb93a40b360c552","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Fokiniaceae","MD3-55",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"85b9c64e59e3f52f19ebf77c4bfa21d2","d__Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Halarcobacter",NA,1896,1284,903,479,806,92,436,308,853,145,202,30,295,0,0,1,0,101,36,0,0,13,1613,2355,372,84,331,37,593,316,156,21,59,17,12,1106,108,0,0,0,37,5,0,0,0,823,266,62,49,198,6,130,144,85,8,111,4,5,0,5,7,18,3,85,10,17,0
"7e58f942e502ac2a590dbb5a000c2002","d__Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Poseidonibacter",NA,163,243,22,44,19,5,39,58,0,5,0,0,23,0,0,0,0,96,0,10,17,0,103,395,14,5,7,0,51,45,0,0,4,0,0,192,0,0,0,0,76,316,62,92,6,95,51,0,2,6,1,6,13,0,0,0,0,0,0,0,0,10,5,10,12,2,0
"bf22373901e16192b8b4094c9d98dea1","d__Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","uncultured",NA,0,3,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8e167863d14effa07683bd2adf868576","d__Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter",NA,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94c67fa658748001de2b7cb35f9bc4a6","d__Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured",NA,8,8,9,49,19,16,4,6,0,18,28,1,0,0,0,0,0,0,0,0,0,0,7,8,10,21,18,0,56,0,18,9,8,8,0,7,0,0,0,0,0,0,0,0,0,0,3,0,4,7,1,8,4,14,2,0,0,0,0,0,2,0,0,0,0,0,0
"f723124ff8658e2b4af65056a71c078e","d__Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured",NA,0,10,13,68,4,14,3,9,0,20,0,5,0,0,0,0,0,0,0,0,0,0,7,5,0,12,6,0,7,3,4,13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,3,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"c30786fc4f46f307f12ea0be02dcc71b","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","uncultured",NA,0,0,4,9,1,0,3,0,6,4,0,5,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,6,0,0,6,7,0,0,0,0,0,0,0,0,0,3,98,22,0,2,0,10,0,0,6,0,0,0,0,0,0,0,0,7,0,0,6,102,35,1507
"e2860c31b0e29fff58e140981a8d71b2","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","uncultured",NA,0,2,12,31,6,4,0,6,0,11,4,0,6,0,0,0,0,0,0,0,0,0,2,5,3,3,4,2,12,5,1,0,5,0,0,5,0,0,0,0,0,0,0,0,0,39,6,0,3,36,1,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"407f46c434640298409f4b353e0c7a3f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","AqS1",NA,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"11b44a67f712ee4df663889156a6cd5c","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group",NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"011d91bad1159885f470ba9e849d9bc5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella",NA,31,2,61,3,112,0,39,0,89,2,13,3,1,0,0,0,0,0,0,0,0,0,84,0,52,7,142,5,5,0,97,12,528,9,0,3,14,0,0,1,0,0,0,0,0,28,0,26,7,212,0,29,0,20,0,80,0,0,0,0,0,7,0,0,0,0,0
"97f93bac48ecc3c0dbd08dfbd0ab77c4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Thiothrix",NA,0,0,11,1,61,0,0,0,63,3,124,2,0,0,0,0,0,0,0,0,0,0,27,0,15,0,26,0,25,2,68,0,55,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,41,0,7,0,15,3,21,0,0,0,0,0,0,0,0,0,0,0
"c1ec7b98ad9a1636f122513aabf8fa55","d__Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Methylophagaceae","Methylophaga",NA,0,0,0,2,4,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,6,0,0,6,6,14,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,13,10,0,2,1,2,34,20,0,0,0,3,0,0,0,0,4,6
"7e66118400f39bddddee801b51fcf253","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78a38b594d579aedb126746731cf0fce","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Leucothrix",NA,61,6,42,1,32,3,15,0,42,10,26,0,0,0,0,0,0,0,0,0,0,0,37,2,53,7,13,5,48,0,96,6,70,2,0,0,11,0,0,0,0,0,0,0,0,11,0,0,6,13,0,21,1,12,2,29,0,0,0,0,0,0,0,0,0,0,0
"818b3e4fc6d8c3142c94e9951e862bf0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae","Candidatus_Thiopilula",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cceb5b1baffb1775b85209fbe954f05c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c20033820890ad613b086413a3010be","d__Bacteria","Proteobacteria","Gammaproteobacteria","GB102","GB102","GB102",NA,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6ef214306f3fdac789fa2778eaf5f9bc","d__Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","uncultured",NA,20,10,0,55,18,10,22,12,16,42,25,8,0,0,0,0,0,0,0,0,0,0,2,6,2,38,10,3,10,10,0,34,0,1,0,15,0,0,0,0,0,0,0,0,0,6,2,0,20,3,4,12,7,3,3,8,3,0,0,0,0,4,0,0,0,0,0
"ebb6270bd380277012f382155e98e6d5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",NA,0,0,4,1,1,0,5,0,13,0,15,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,3,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"2ad0b32dd9cbba7006a4ba976e02f5e6","d__Bacteria","Proteobacteria","Gammaproteobacteria","EC3","EC3","EC3",NA,0,0,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6a1161fe308b3a68767c56e8d314aaad","d__Bacteria","Proteobacteria","Gammaproteobacteria","CHAB-XI-27","CHAB-XI-27","CHAB-XI-27",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
"309d51c322c21837bdb2518067a98b9c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475885658cf487bfce4a445d08bcd7ea","d__Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","uncultured",NA,10,9,10,38,8,2,6,4,8,10,0,2,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,3,0,5,3,6,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,3,19,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"90ae13ebf88a97656f086cd93cc5c840","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,0,7,12,0,10,0,25,24,42,7,9,0,0,76,63,6,4,0,0,0,0,13,1,6,7,0,7,0,43,17,28,2,12,0,47,13,25,2,6,0,0,5,0,0,0,11,7,0,5,8,0,7,0,2,0,0,0,23,1,72,12,0,0,0,0,0,0
"22795e76b8e483d878c686f4906f0b30","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Unknown_Family",NA,0,0,0,4,10,0,0,0,0,0,42,0,0,0,0,2,0,2,0,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"325fce4379e4e77bf86b8acf00792645","d__Bacteria","Proteobacteria","Gammaproteobacteria","EV818SWSAP88","EV818SWSAP88","EV818SWSAP88",NA,2,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b740e8e047c98bb45cd4dc582c1a7f9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"84a70fcda4ce53c9261812a0f4fd293b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter",NA,0,0,0,6,3,0,0,0,2,0,0,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,160,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,240,0,0,0,0,0,9,0
"a21463e7f09e30cd1a22ddb77596a3a7","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,5,0,0,0,270,0,5,0,364,0,0,0,22,7,0,0,0,0,118,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,11,0,7,0,13,0,0,0,0,0,74,0,0,0,3,0,0,0,138,0
"3583993684a6a4a8c82f68aa3f35738c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Paraperlucidibaca",NA,0,0,0,5,19,0,0,0,0,9,132,6,0,0,0,0,0,0,0,0,0,0,0,0,2,10,265,13,0,0,4,0,49,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,122,2,0,0,0,0,3,0,0,0,0,6,0,0,0,0,1,0
"d1fce13a1e0a7db10074b2c5351b8b18","d__Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",NA,0,0,0,19,3,3,5,2,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,15,12,3,2,0,3,10,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,2,1,0,0,1,0,0,0,0,3,0,0,4,0,0,2
"760701bbe56ed9bb4c2577f5c8301368","d__Bacteria","Proteobacteria","Gammaproteobacteria","Milano-WF1B-44","Milano-WF1B-44","Milano-WF1B-44",NA,0,0,18,0,24,0,6,0,40,0,12,3,0,0,489,0,0,3,878,1,3,0,0,0,14,0,7,0,11,0,20,6,90,15,0,0,104,0,0,0,0,18,0,17,13,6,0,2,5,47,7,14,0,8,0,15,0,302,0,8,0,0,0,28,1,49,25
"02cbb9c5b15058062dd155e4efd8c11c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Piscirickettsiales","Piscirickettsiaceae","Candidatus_Endoecteinascidia",NA,0,2,0,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33f1b1bfec10252ccb2ef55287063bdc","d__Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","[Caedibacter]_taeniospiralis_group",NA,1,0,0,0,0,0,5,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
